                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                 1.0162,                 1.2515,                 1.4203,                0.76781,                0.67919,                0.76379,                0.54956,                 1.0315,                0.98354,                 1.4187,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.0068,                 1.2454,                  1.409,                0.76983,                0.68033,                0.76469,                0.54987,                 1.0311,                0.98198,                 1.4183,               0.007822,               0.007822,               0.007822
                    112,                 1.0036,                 1.2351,                 1.4115,                0.76854,                0.68206,                0.76533,                0.55044,                 1.0305,                0.98027,                 1.4175,              0.0078022,              0.0078022,              0.0078022
                    113,                0.99299,                 1.2314,                 1.4101,                0.77115,                0.68143,                0.76585,                0.55107,                 1.0302,                 0.9787,                 1.4169,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.0106,                 1.2385,                  1.417,                0.77041,                0.68234,                0.76632,                0.55165,                 1.0298,                0.97699,                 1.4164,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.0059,                 1.2383,                 1.4116,                0.77176,                0.68233,                0.76703,                0.55243,                 1.0294,                0.97554,                 1.4158,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.0016,                 1.2429,                 1.4038,                0.77304,                0.68328,                0.76797,                0.55302,                 1.0293,                0.97372,                 1.4154,               0.007723,               0.007723,               0.007723
                    117,                  1.004,                 1.2248,                 1.4032,                0.77358,                0.68492,                0.76838,                0.55331,                 1.0287,                0.97228,                 1.4149,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.0099,                 1.2336,                 1.4198,                0.77369,                0.68522,                0.76887,                0.55391,                 1.0285,                0.97064,                 1.4146,              0.0076834,              0.0076834,              0.0076834
                    119,                0.99116,                 1.2309,                 1.4022,                0.77312,                0.68552,                0.76915,                0.55432,                 1.0281,                0.96897,                 1.4141,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.0001,                 1.2229,                 1.4013,                0.77512,                0.68501,                0.76953,                0.55454,                 1.0273,                 0.9677,                 1.4132,              0.0076438,              0.0076438,              0.0076438
                    121,                0.99649,                 1.2251,                  1.412,                0.77397,                0.68701,                 0.7702,                0.55536,                 1.0269,                 0.9661,                 1.4128,               0.007624,               0.007624,               0.007624
                    122,                0.98845,                  1.232,                 1.3988,                0.77588,                0.68735,                0.77104,                0.55598,                 1.0263,                0.96433,                 1.4121,              0.0076042,              0.0076042,              0.0076042
                    123,                 0.9997,                 1.2226,                 1.4067,                0.77502,                0.68863,                0.77137,                0.55665,                 1.0259,                0.96292,                 1.4117,              0.0075844,              0.0075844,              0.0075844
                    124,                0.99842,                 1.2247,                  1.401,                0.77783,                0.68722,                0.77168,                0.55729,                 1.0254,                0.96165,                 1.4111,              0.0075646,              0.0075646,              0.0075646
                    125,                0.98904,                 1.2191,                 1.4005,                0.78077,                0.68554,                0.77256,                0.55823,                 1.0249,                0.96038,                 1.4104,              0.0075448,              0.0075448,              0.0075448
                    126,                0.99964,                 1.2206,                 1.3994,                0.77961,                0.68629,                0.77311,                0.55861,                 1.0243,                0.95882,                 1.4096,               0.007525,               0.007525,               0.007525
                    127,                0.99218,                 1.2176,                 1.4008,                0.77842,                0.68753,                0.77326,                0.55887,                 1.0238,                0.95732,                  1.409,              0.0075052,              0.0075052,              0.0075052
                    128,                 0.9843,                 1.2119,                 1.3965,                0.78016,                0.68778,                0.77388,                 0.5594,                 1.0233,                0.95604,                 1.4083,              0.0074854,              0.0074854,              0.0074854
                    129,                0.99002,                 1.2241,                 1.4006,                0.77952,                0.68884,                0.77408,                0.55965,                 1.0229,                0.95465,                 1.4078,              0.0074656,              0.0074656,              0.0074656
                    130,                 0.9817,                 1.2198,                 1.3966,                 0.7803,                0.68856,                0.77455,                0.56022,                 1.0225,                0.95303,                 1.4073,              0.0074458,              0.0074458,              0.0074458
                    131,                0.99232,                  1.208,                 1.3969,                0.78065,                0.68785,                0.77478,                0.56062,                 1.0219,                0.95167,                 1.4069,               0.007426,               0.007426,               0.007426
                    132,                0.98181,                 1.1868,                 1.3926,                0.78248,                0.68802,                0.77545,                0.56153,                 1.0216,                0.95013,                 1.4065,              0.0074062,              0.0074062,              0.0074062
                    133,                0.98002,                 1.2083,                 1.3953,                 0.7836,                0.68851,                0.77626,                 0.5618,                 1.0211,                0.94873,                 1.4061,              0.0073864,              0.0073864,              0.0073864
                    134,                0.98811,                 1.2069,                 1.4001,                0.78479,                0.68867,                0.77708,                0.56234,                 1.0205,                0.94752,                 1.4055,              0.0073666,              0.0073666,              0.0073666
                    135,                0.99244,                 1.1934,                 1.4011,                0.78436,                0.68915,                 0.7777,                 0.5627,                 1.0202,                0.94669,                 1.4052,              0.0073468,              0.0073468,              0.0073468
                    136,                 0.9889,                 1.2013,                 1.3999,                0.78816,                0.68782,                0.77823,                0.56318,                 1.0199,                0.94549,                 1.4048,               0.007327,               0.007327,               0.007327
                    137,                0.99003,                 1.2072,                 1.3992,                0.79084,                0.68645,                0.77837,                0.56361,                 1.0194,                0.94434,                 1.4043,              0.0073072,              0.0073072,              0.0073072
                    138,                0.96721,                 1.1883,                 1.3818,                0.78992,                 0.6864,                0.77858,                0.56406,                 1.0188,                0.94312,                 1.4038,              0.0072874,              0.0072874,              0.0072874
                    139,                0.99139,                 1.2067,                 1.3949,                0.78996,                0.68626,                0.77898,                0.56463,                 1.0185,                0.94184,                 1.4034,              0.0072676,              0.0072676,              0.0072676
                    140,                0.98455,                 1.1949,                 1.3897,                0.78989,                 0.6866,                0.77933,                0.56477,                 1.0182,                0.94067,                 1.4029,              0.0072478,              0.0072478,              0.0072478
                    141,                0.98078,                 1.1991,                 1.3865,                0.79028,                0.68872,                0.77995,                0.56561,                 1.0177,                0.93934,                 1.4024,               0.007228,               0.007228,               0.007228
                    142,                0.97903,                 1.1847,                 1.3918,                0.79113,                0.68721,                0.78048,                0.56592,                 1.0172,                0.93804,                  1.402,              0.0072082,              0.0072082,              0.0072082
                    143,                0.98741,                 1.1973,                 1.3962,                0.79194,                0.68954,                0.78113,                 0.5666,                 1.0169,                0.93687,                 1.4016,              0.0071884,              0.0071884,              0.0071884
                    144,                0.98397,                 1.1936,                 1.3922,                0.79341,                 0.6889,                0.78127,                 0.5671,                  1.017,                0.93525,                 1.4016,              0.0071686,              0.0071686,              0.0071686
                    145,                0.98299,                 1.1936,                 1.3939,                0.79037,                 0.6902,                0.78128,                0.56723,                  1.017,                0.93371,                 1.4014,              0.0071488,              0.0071488,              0.0071488
