                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.99183,                 1.1956,                 1.3524,                0.78774,                0.69929,                0.78391,                0.57441,                0.99809,                0.93701,                 1.3305,              0.0079012,              0.0079012,              0.0079012
                    108,                0.99351,                  1.201,                 1.3528,                0.78902,                0.69833,                0.78463,                0.57525,                0.99796,                0.93581,                   1.33,              0.0078814,              0.0078814,              0.0078814
                    109,                0.99918,                  1.184,                 1.3523,                0.78969,                0.69855,                0.78482,                0.57523,                0.99762,                0.93453,                 1.3293,              0.0078616,              0.0078616,              0.0078616
                    110,                0.99603,                 1.1759,                 1.3529,                0.79124,                0.69834,                0.78516,                0.57575,                0.99745,                0.93333,                 1.3287,              0.0078418,              0.0078418,              0.0078418
                    111,                0.98965,                 1.1804,                 1.3476,                0.79046,                0.69901,                0.78534,                0.57598,                0.99715,                 0.9327,                  1.328,               0.007822,               0.007822,               0.007822
                    112,                 0.9963,                 1.1806,                 1.3531,                0.79097,                0.70112,                 0.7859,                0.57654,                0.99694,                0.93157,                 1.3275,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.0032,                 1.1837,                 1.3529,                 0.7928,                0.70081,                0.78627,                0.57673,                0.99651,                0.93011,                 1.3266,              0.0077824,              0.0077824,              0.0077824
                    114,                0.98951,                 1.1722,                 1.3415,                0.79323,                0.70231,                0.78665,                0.57713,                0.99609,                0.92869,                 1.3256,              0.0077626,              0.0077626,              0.0077626
                    115,                0.99112,                 1.1779,                 1.3518,                0.79334,                0.70213,                0.78687,                0.57773,                0.99568,                0.92728,                 1.3249,              0.0077428,              0.0077428,              0.0077428
                    116,                0.99406,                 1.1743,                 1.3486,                0.79295,                 0.7039,                0.78703,                 0.5784,                0.99517,                0.92591,                 1.3241,               0.007723,               0.007723,               0.007723
                    117,                0.98842,                 1.1677,                 1.3394,                0.79711,                 0.7011,                0.78766,                0.57897,                0.99475,                0.92448,                 1.3232,              0.0077032,              0.0077032,              0.0077032
                    118,                0.98862,                 1.1536,                 1.3375,                0.79446,                0.70353,                0.78782,                0.57932,                0.99449,                0.92296,                 1.3227,              0.0076834,              0.0076834,              0.0076834
                    119,                0.99013,                 1.1871,                 1.3424,                0.79532,                0.70213,                0.78795,                 0.5797,                 0.9941,                0.92159,                 1.3219,              0.0076636,              0.0076636,              0.0076636
                    120,                0.97949,                 1.1474,                 1.3334,                0.79745,                 0.7017,                0.78814,                0.58011,                0.99363,                0.91989,                 1.3211,              0.0076438,              0.0076438,              0.0076438
                    121,                0.97472,                 1.1404,                 1.3292,                0.79795,                0.70362,                0.78866,                0.58073,                0.99325,                 0.9184,                 1.3204,               0.007624,               0.007624,               0.007624
                    122,                0.97287,                   1.16,                  1.332,                 0.7983,                0.70414,                0.78893,                0.58127,                0.99297,                0.91704,                 1.3196,              0.0076042,              0.0076042,              0.0076042
                    123,                0.96031,                 1.1442,                 1.3295,                 0.7996,                0.70373,                0.78952,                0.58115,                0.99258,                0.91589,                 1.3188,              0.0075844,              0.0075844,              0.0075844
                    124,                0.98605,                 1.1622,                 1.3385,                0.80171,                0.70324,                 0.7897,                0.58137,                0.99252,                0.91435,                 1.3183,              0.0075646,              0.0075646,              0.0075646
                    125,                0.97056,                  1.151,                 1.3315,                0.80217,                0.70368,                0.79013,                0.58164,                0.99217,                0.91312,                 1.3173,              0.0075448,              0.0075448,              0.0075448
                    126,                 0.9871,                 1.1584,                 1.3411,                0.80161,                0.70362,                0.79043,                0.58211,                0.99143,                0.91183,                 1.3164,               0.007525,               0.007525,               0.007525
                    127,                0.98112,                 1.1461,                 1.3336,                0.79995,                0.70511,                0.79068,                0.58275,                0.99121,                 0.9105,                 1.3157,              0.0075052,              0.0075052,              0.0075052
                    128,                0.97612,                 1.1398,                 1.3299,                0.80134,                0.70576,                0.79103,                0.58303,                0.99072,                0.90972,                  1.315,              0.0074854,              0.0074854,              0.0074854
                    129,                0.96696,                  1.132,                 1.3237,                0.80248,                0.70504,                0.79116,                0.58336,                0.99031,                 0.9086,                 1.3144,              0.0074656,              0.0074656,              0.0074656
                    130,                0.97841,                 1.1429,                 1.3301,                0.79896,                0.70722,                0.79133,                0.58396,                0.98976,                 0.9077,                 1.3135,              0.0074458,              0.0074458,              0.0074458
                    131,                0.95825,                 1.1369,                 1.3258,                0.79987,                0.70751,                0.79142,                0.58474,                0.98931,                 0.9066,                 1.3128,               0.007426,               0.007426,               0.007426
                    132,                0.97603,                 1.1237,                 1.3224,                0.80004,                 0.7074,                0.79178,                0.58511,                  0.989,                0.90579,                 1.3121,              0.0074062,              0.0074062,              0.0074062
                    133,                 0.9688,                 1.1236,                 1.3234,                0.79915,                0.70786,                0.79201,                0.58541,                0.98871,                0.90481,                 1.3115,              0.0073864,              0.0073864,              0.0073864
                    134,                0.97301,                 1.1263,                 1.3273,                0.79918,                0.70785,                0.79205,                0.58553,                0.98844,                0.90359,                 1.3107,              0.0073666,              0.0073666,              0.0073666
                    135,                0.97139,                 1.1289,                 1.3185,                0.79931,                0.70726,                0.79225,                0.58604,                0.98772,                 0.9025,                 1.3098,              0.0073468,              0.0073468,              0.0073468
                    136,                0.96003,                 1.1112,                 1.3142,                0.80054,                0.70713,                0.79249,                0.58625,                0.98738,                0.90111,                  1.309,               0.007327,               0.007327,               0.007327
                    137,                0.96544,                 1.1264,                 1.3179,                0.79955,                0.70803,                0.79274,                0.58645,                0.98693,                0.89977,                 1.3083,              0.0073072,              0.0073072,              0.0073072
                    138,                0.97732,                 1.1371,                 1.3259,                0.79889,                 0.7092,                0.79309,                0.58679,                0.98676,                0.89851,                 1.3078,              0.0072874,              0.0072874,              0.0072874
