                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.2877,                 1.6887,                 1.3299,                0.58382,                  0.413,                0.45058,                0.31069,                 1.1975,                 1.3839,                 1.2438,               0.006733,               0.006733,               0.006733
                    101,                 1.2851,                 1.6951,                 1.3292,                0.58243,                0.41406,                0.45041,                0.31086,                 1.1964,                 1.3831,                  1.243,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.2866,                 1.6876,                 1.3295,                0.58591,                0.41371,                0.44978,                0.31056,                  1.196,                 1.3822,                 1.2428,               0.006667,               0.006667,               0.006667
                    103,                 1.2857,                  1.693,                  1.328,                 0.5733,                0.42014,                 0.4502,                0.31076,                  1.196,                 1.3821,                 1.2423,               0.006634,               0.006634,               0.006634
                    104,                 1.2878,                  1.684,                 1.3275,                0.57315,                0.42075,                   0.45,                0.31094,                 1.1958,                 1.3816,                  1.242,               0.006601,               0.006601,               0.006601
                    105,                 1.2853,                 1.6857,                 1.3269,                0.56797,                0.42168,                0.45029,                0.31119,                 1.1948,                 1.3806,                 1.2413,               0.006568,               0.006568,               0.006568
                    106,                  1.283,                  1.685,                 1.3263,                0.56267,                 0.4217,                 0.4503,                0.31174,                 1.1943,                 1.3797,                 1.2406,               0.006535,               0.006535,               0.006535
                    107,                  1.285,                 1.6776,                 1.3269,                0.56929,                 0.4204,                0.45069,                  0.312,                 1.1936,                  1.378,                 1.2398,               0.006502,               0.006502,               0.006502
                    108,                 1.2829,                 1.6768,                 1.3251,                0.57341,                0.41738,                0.45064,                0.31215,                 1.1932,                 1.3767,                 1.2392,               0.006469,               0.006469,               0.006469
                    109,                 1.2851,                 1.6778,                 1.3278,                0.57165,                0.41952,                0.45149,                 0.3121,                 1.1933,                 1.3762,                 1.2393,               0.006436,               0.006436,               0.006436
                    110,                 1.2823,                 1.6778,                 1.3235,                0.56223,                 0.4249,                0.45209,                0.31237,                 1.1931,                 1.3758,                 1.2391,               0.006403,               0.006403,               0.006403
                    111,                 1.2806,                 1.6751,                 1.3245,                0.56683,                0.42349,                0.45199,                0.31264,                 1.1925,                  1.375,                 1.2387,                0.00637,                0.00637,                0.00637
                    112,                 1.2834,                 1.6764,                 1.3253,                0.57461,                0.42074,                0.45289,                0.31312,                 1.1922,                 1.3743,                 1.2383,               0.006337,               0.006337,               0.006337
                    113,                 1.2822,                  1.675,                 1.3243,                0.56604,                0.42295,                0.45258,                0.31316,                 1.1918,                 1.3731,                  1.238,               0.006304,               0.006304,               0.006304
                    114,                  1.284,                  1.676,                 1.3227,                0.56409,                0.42364,                0.45313,                0.31393,                 1.1907,                 1.3719,                  1.237,               0.006271,               0.006271,               0.006271
                    115,                 1.2811,                 1.6718,                 1.3231,                0.56336,                0.42555,                0.45425,                0.31429,                 1.1906,                 1.3709,                 1.2368,               0.006238,               0.006238,               0.006238
                    116,                 1.2791,                 1.6645,                 1.3214,                0.56714,                0.42551,                0.45477,                0.31454,                 1.1899,                   1.37,                 1.2365,               0.006205,               0.006205,               0.006205
                    117,                 1.2743,                 1.6686,                 1.3209,                 0.5631,                0.42763,                0.45544,                0.31454,                 1.1896,                 1.3691,                  1.236,               0.006172,               0.006172,               0.006172
                    118,                 1.2781,                 1.6717,                 1.3216,                0.56214,                0.42648,                0.45548,                0.31502,                 1.1895,                 1.3675,                 1.2358,               0.006139,               0.006139,               0.006139
                    119,                 1.2772,                 1.6628,                   1.32,                0.56113,                0.43076,                0.45602,                0.31537,                 1.1886,                 1.3664,                 1.2354,               0.006106,               0.006106,               0.006106
                    120,                 1.2768,                 1.6606,                 1.3207,                0.56402,                0.42911,                0.45654,                0.31557,                 1.1881,                 1.3647,                 1.2348,               0.006073,               0.006073,               0.006073
                    121,                  1.276,                 1.6606,                 1.3194,                0.57302,                0.42442,                0.45698,                0.31572,                 1.1879,                 1.3635,                 1.2342,                0.00604,                0.00604,                0.00604
                    122,                 1.2738,                 1.6589,                  1.318,                 0.5775,                 0.4243,                 0.4576,                0.31565,                 1.1876,                 1.3622,                  1.234,               0.006007,               0.006007,               0.006007
                    123,                 1.2751,                 1.6617,                 1.3167,                0.57556,                 0.4265,                0.45729,                0.31611,                  1.187,                  1.362,                 1.2332,               0.005974,               0.005974,               0.005974
                    124,                 1.2761,                 1.6594,                 1.3197,                0.58133,                0.42424,                0.45787,                0.31633,                 1.1866,                 1.3616,                 1.2327,               0.005941,               0.005941,               0.005941
                    125,                 1.2747,                 1.6581,                 1.3186,                0.57194,                0.43027,                0.45821,                0.31694,                 1.1865,                 1.3608,                 1.2325,               0.005908,               0.005908,               0.005908
                    126,                 1.2748,                 1.6607,                 1.3179,                0.58209,                0.42685,                0.45833,                0.31721,                 1.1865,                 1.3601,                 1.2324,               0.005875,               0.005875,               0.005875
                    127,                 1.2779,                 1.6599,                 1.3187,                0.58057,                0.42529,                0.45854,                0.31735,                 1.1864,                 1.3597,                 1.2318,               0.005842,               0.005842,               0.005842
                    128,                 1.2734,                 1.6518,                 1.3147,                0.58306,                0.42423,                0.45871,                0.31769,                  1.186,                  1.359,                  1.231,               0.005809,               0.005809,               0.005809
                    129,                 1.2726,                  1.653,                 1.3144,                0.58589,                0.42254,                0.45863,                0.31741,                  1.186,                 1.3592,                 1.2309,               0.005776,               0.005776,               0.005776
                    130,                 1.2769,                 1.6552,                 1.3182,                0.57423,                0.42906,                0.45959,                0.31792,                 1.1856,                 1.3585,                 1.2307,               0.005743,               0.005743,               0.005743
                    131,                 1.2726,                 1.6516,                 1.3159,                0.56512,                0.43372,                0.45986,                0.31824,                 1.1853,                 1.3574,                   1.23,                0.00571,                0.00571,                0.00571
                    132,                 1.2699,                 1.6466,                 1.3152,                0.57379,                0.42925,                0.46057,                0.31873,                 1.1856,                 1.3567,                 1.2302,               0.005677,               0.005677,               0.005677
                    133,                 1.2704,                 1.6469,                 1.3151,                0.57358,                0.42788,                0.46063,                0.31883,                 1.1851,                 1.3562,                 1.2297,               0.005644,               0.005644,               0.005644
